pressure14_063,temperature14_063,k,o,r
8.246319999999999482e+02,8.971330000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.975240000000000009e+02,9.094670000000000698e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.840410000000000537e+02,9.208859999999999602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.691130000000000564e+02,9.295680000000000831e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.504769999999999754e+02,9.334949999999999193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.305299999999999727e+02,9.323159999999999670e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.099310000000000400e+02,9.300169999999999604e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.898490000000000464e+02,9.309380000000000877e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.689180000000000064e+02,9.341699999999999449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.484579999999999700e+02,9.394640000000000768e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.299790000000000418e+02,9.476169999999999760e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.144260000000000446e+02,9.601969999999999672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.007229999999999563e+02,9.767070000000000363e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.895979999999999563e+02,9.938579999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.822980000000000018e+02,1.008919999999999995e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799529999999999745e+02,1.023780000000000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.802259999999999991e+02,1.037379999999999924e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.804700000000000273e+02,1.047560000000000002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.806059999999999945e+02,1.052369999999999983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.816580000000000155e+02,1.053459999999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.822630000000000337e+02,1.054129999999999967e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.753690000000000282e+02,1.056760000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.583540000000000418e+02,1.059909999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300859999999999900e+03,4.675589999999999691e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.305160000000000082e+03,4.559339999999999726e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.323400000000000091e+03,4.687820000000000320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344650000000000091e+03,4.881420000000000314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.367299999999999955e+03,5.150619999999999976e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379940000000000055e+03,5.488500000000000156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384789999999999964e+03,5.902720000000000411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.391430000000000064e+03,6.404510000000000147e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.387799999999999955e+03,6.884229999999999627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.398819999999999936e+03,7.337150000000000283e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.402599999999999909e+03,7.717170000000000307e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.408650000000000091e+03,7.990289999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.415890000000000100e+03,8.391030000000000655e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403009999999999991e+03,8.546079999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443359999999999900e+03,8.820550000000000779e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441579999999999927e+03,8.946120000000000516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.437490000000000009e+03,9.026289999999999480e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467930000000000064e+03,9.009029999999999205e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414049999999999955e+03,9.019849999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.382349999999999909e+03,8.890269999999999229e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.359869999999999891e+03,8.695729999999999293e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517109999999999900e+03,8.508139999999999148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495869999999999891e+03,8.495079999999999742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414430000000000064e+03,8.127890000000000725e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295569999999999936e+03,8.375400000000000844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.224809999999999945e+03,8.237619999999999720e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.182410000000000082e+03,8.232020000000000337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.164779999999999973e+03,8.313940000000000552e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.126539999999999964e+03,8.426209999999999312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095279999999999973e+03,8.514269999999999783e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.077859999999999900e+03,8.573430000000000106e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.041430000000000064e+03,8.559549999999999770e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.017649999999999977e+03,8.483670000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.943980000000000246e+02,8.427860000000000795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.877820000000000391e+02,8.374399999999999622e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.477150000000000318e+02,8.288819999999999411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.178490000000000464e+02,8.271549999999999514e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.903150000000000546e+02,8.327799999999999869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.537930000000000064e+02,8.468429999999999680e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.220570000000000164e+02,8.656790000000000873e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.021580000000000155e+02,8.870350000000000179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.834600000000000364e+02,9.029360000000000497e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.601009999999999991e+02,9.171640000000000015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.371230000000000473e+02,9.288560000000000372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.125240000000000009e+02,9.348829999999999529e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.975149999999999864e+02,9.397109999999999630e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.782279999999999518e+02,9.410199999999999676e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.599070000000000391e+02,9.398289999999999367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.421009999999999991e+02,9.357419999999999405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.184779999999999518e+02,9.329100000000000392e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.913179999999999836e+02,9.388830000000000453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.608029999999999973e+02,9.547800000000000509e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.315359999999999445e+02,9.746280000000000499e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.070430000000000064e+02,9.946080000000000254e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.886390000000000100e+02,1.013530000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.774950000000000045e+02,1.031540000000000035e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.753969999999999914e+02,1.050769999999999982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.836019999999999754e+02,1.066300000000000026e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.959710000000000036e+02,1.075029999999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.131549999999999727e+02,1.078289999999999971e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.344700000000000273e+02,1.078960000000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.565589999999999691e+02,1.079599999999999937e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.658440000000000509e+02,1.067239999999999966e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.307359999999999900e+03,4.458619999999999806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.313480000000000018e+03,4.323859999999999815e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334269999999999982e+03,4.443979999999999819e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.357190000000000055e+03,4.621010000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.371579999999999927e+03,4.922130000000000116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.392289999999999964e+03,5.290320000000000356e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380269999999999982e+03,5.743909999999999627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.390019999999999982e+03,6.265089999999999826e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.401519999999999982e+03,6.835329999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404410000000000082e+03,7.312850000000000072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.401579999999999927e+03,7.709959999999999702e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414430000000000064e+03,8.084669999999999135e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413220000000000027e+03,8.359560000000000102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.427200000000000045e+03,8.746930000000000760e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425720000000000027e+03,8.938819999999999766e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.446009999999999991e+03,8.994120000000000559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.472720000000000027e+03,9.096330000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483900000000000091e+03,9.127729999999999677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.416069999999999936e+03,9.196799999999999642e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384849999999999909e+03,9.074809999999999377e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.363109999999999900e+03,8.976589999999999847e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559130000000000109e+03,8.902060000000000528e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.429950000000000045e+03,8.359189999999999898e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.469099999999999909e+03,8.368710000000000093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.253900000000000091e+03,8.406319999999999126e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.209319999999999936e+03,8.205959999999999255e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202289999999999964e+03,8.292519999999999669e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.165980000000000018e+03,8.326599999999999113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.139140000000000100e+03,8.408889999999999532e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.109940000000000055e+03,8.491619999999999280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.064599999999999909e+03,8.631059999999999732e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.054079999999999927e+03,8.555559999999999832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.027619999999999891e+03,8.496029999999999305e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.925769999999999982e+02,8.396280000000000854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.516330000000000382e+02,8.314930000000000376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.267870000000000346e+02,8.272710000000000008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.881779999999999973e+02,8.297739999999999227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.525689999999999600e+02,8.377470000000000638e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.189589999999999463e+02,8.548759999999999692e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.896549999999999727e+02,8.787280000000000868e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.642540000000000191e+02,9.004590000000000316e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.524969999999999573e+02,9.189659999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.311789999999999736e+02,9.324220000000000397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.026799999999999500e+02,9.422259999999999636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.797789999999999964e+02,9.469129999999999825e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.614859999999999900e+02,9.484280000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.478579999999999472e+02,9.464959999999999596e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.298390000000000555e+02,9.437609999999999388e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.140030000000000427e+02,9.418609999999999260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.030389999999999873e+02,9.395630000000000592e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.818730000000000473e+02,9.433230000000000004e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.544950000000000045e+02,9.571920000000000428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.281040000000000418e+02,9.765930000000000888e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.039929999999999950e+02,1.000169999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.831190000000000282e+02,1.018420000000000059e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.638210000000000264e+02,1.039690000000000047e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.509689999999999941e+02,1.061110000000000042e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.501940000000000168e+02,1.077909999999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.555779999999999745e+02,1.089910000000000068e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.705910000000000082e+02,1.094630000000000081e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.979870000000000232e+02,1.095449999999999946e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.335109999999999673e+02,1.094790000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.734389999999999645e+02,1.076559999999999917e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314960000000000036e+03,4.271670000000000300e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328250000000000000e+03,4.166830000000000034e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350039999999999964e+03,4.280339999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.364579999999999927e+03,4.468020000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.381319999999999936e+03,4.775739999999999874e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388349999999999909e+03,5.184459999999999624e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.394109999999999900e+03,5.643589999999999662e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.390509999999999991e+03,6.189099999999999824e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393759999999999991e+03,6.759509999999999685e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.395910000000000082e+03,7.266890000000000072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404829999999999927e+03,7.736790000000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424450000000000045e+03,8.125500000000000611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.445259999999999991e+03,8.523529999999999163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.438670000000000073e+03,8.872619999999999507e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.437019999999999982e+03,9.064809999999999590e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442890000000000100e+03,9.160439999999999472e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496390000000000100e+03,9.191259999999999764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470200000000000045e+03,9.265579999999999927e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430359999999999900e+03,9.415179999999999438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.370130000000000109e+03,9.301899999999999835e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424470000000000027e+03,8.945309999999999206e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.531759999999999991e+03,9.121919999999999362e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.563049999999999955e+03,8.635830000000000339e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.331490000000000009e+03,8.662129999999999441e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.252779999999999973e+03,8.482559999999999434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220680000000000064e+03,8.394299999999999429e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192789999999999964e+03,8.302709999999999368e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.165410000000000082e+03,8.402810000000000556e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145059999999999945e+03,8.467190000000000438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095940000000000055e+03,8.561899999999999622e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.065630000000000109e+03,8.589059999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.027089999999999918e+03,8.553319999999999368e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.810209999999999582e+02,8.400410000000000821e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.513339999999999463e+02,8.363889999999999603e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.273369999999999891e+02,8.304759999999999920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.941660000000000537e+02,8.340569999999999595e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.673959999999999582e+02,8.419040000000000745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.415320000000000391e+02,8.554949999999999832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.167740000000000009e+02,8.750370000000000203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.013669999999999618e+02,9.008210000000000051e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.887309999999999945e+02,9.248630000000000351e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.775080000000000382e+02,9.443459999999999965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.568569999999999709e+02,9.569039999999999324e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
